InvoiceId,Description,Quantity,Unit_Price,Tax_Rate,Total_Excluding_Tax,Tax_Amount,Profit,Total_Including_Tax,employee_Id,EmployeeFirstName,EmployeeLastName,Is_Salesperson,Stock_Item_Id,Stock_Item_Name,Stock_ItemColor,Stock_Item_Size,Item_Size,Stock_ItemPrice,Customer_Id,CustomerName,CustomerCategory,CustomerContactName,CustomerPostalCode,CustomerContactNumber,City_ID,City,State_Province,Country,Continent,Sales_Territory,Region,Subregion,Latest_Recorded_Population
67125,Developer joke mug - fun was unexpected at this time (Black),9,13,15,117,17.54999924,76.5,134.5500031,20,Jack ,Potter,TRUE,35,Developer joke mug - fun was unexpected at this time (Black),Black,N/A,0.150000006,13,506,"Wingtip Toys (North Beach Haven, NJ)",Novelty Shop,Milica Stojkovic,90311,9000032249,24530,North Beach Haven,New Jersey,United States,North America,Mideast,Americas,Northern America,2235
66920,IT joke mug - keyboard not found ? press F1 to continue (White),9,13,15,117,17.54999924,76.5,134.5500031,13,Hudson ,Hollinworth,TRUE,52,IT joke mug - keyboard not found ? press F1 to continue (White),White,N/A,0.150000006,13,506,"Wingtip Toys (North Beach Haven, NJ)",Novelty Shop,Milica Stojkovic,90311,9000032250,24530,North Beach Haven,New Jersey,United States,North America,Mideast,Americas,Northern America,2235
67195,"The Gu"" red shirt XML tag t-shirt (Black) 6XL""",36,18,15,648,97.19999695,360,745.2000122,20,Jack ,Potter,TRUE,100,"The Gu"" red shirt XML tag t-shirt (Black) 6XL""",Black,6XL,0.400000006,18,506,"Wingtip Toys (North Beach Haven, NJ)",Novelty Shop,Milica Stojkovic,90311,9000032251,24530,North Beach Haven,New Jersey,United States,North America,Mideast,Americas,Northern America,2235
67125,"The Gu"" red shirt XML tag t-shirt (White) 3XL""",108,18,15,1944,291.6000061,1080,2235.600098,20,Jack ,Potter,TRUE,84,"The Gu"" red shirt XML tag t-shirt (White) 3XL""",White,3XL,0.400000006,18,506,"Wingtip Toys (North Beach Haven, NJ)",Novelty Shop,Milica Stojkovic,90311,9000032252,24530,North Beach Haven,New Jersey,United States,North America,Mideast,Americas,Northern America,2235
66920,Dinosaur battery-powered slippers (Green) L,8,32,15,256,38.40000153,192,294.3999939,13,Hudson ,Hollinworth,TRUE,120,Dinosaur battery-powered slippers (Green) L,N/A,L,0.349999994,32,506,"Wingtip Toys (North Beach Haven, NJ)",Novelty Shop,Milica Stojkovic,90311,9000032253,24530,North Beach Haven,New Jersey,United States,North America,Mideast,Americas,Northern America,2235
66920,Superhero action jacket (Blue) XS,6,25,15,150,22.5,36,172.5,13,Hudson ,Hollinworth,TRUE,109,Superhero action jacket (Blue) XS,Blue,XS,0.300000012,25,506,"Wingtip Toys (North Beach Haven, NJ)",Novelty Shop,Milica Stojkovic,90311,9000032254,24530,North Beach Haven,New Jersey,United States,North America,Mideast,Americas,Northern America,2235
67195,Shipping carton (Brown) 356x229x229mm,225,1.139999986,15,256.5,38.47999954,130.5,294.980011,20,Jack ,Potter,TRUE,181,Shipping carton (Brown) 356x229x229mm,N/A,356x229x229mm,0.400000006,1.139999986,506,"Wingtip Toys (North Beach Haven, NJ)",Novelty Shop,Milica Stojkovic,90311,9000032255,24530,North Beach Haven,New Jersey,United States,North America,Mideast,Americas,Northern America,2235
67195,Superhero action jacket (Blue) M,10,30,15,300,45,80,345,20,Jack ,Potter,TRUE,111,Superhero action jacket (Blue) M,Blue,M,0.349999994,30,506,"Wingtip Toys (North Beach Haven, NJ)",Novelty Shop,Milica Stojkovic,90311,9000032256,24530,North Beach Haven,New Jersey,United States,North America,Mideast,Americas,Northern America,2235
66920,32 mm Anti static bubble wrap (Blue) 20m,90,48,15,4320,648,2250,4968,13,Hudson ,Hollinworth,TRUE,172,32 mm Anti static bubble wrap (Blue) 20m,Blue,20m,6,48,506,"Wingtip Toys (North Beach Haven, NJ)",Novelty Shop,Milica Stojkovic,90311,9000032257,24530,North Beach Haven,New Jersey,United States,North America,Mideast,Americas,Northern America,2235
67618,Ride on big wheel monster truck (Black) 1/12 scale,7,345,15,2415,362.25,980,2777.25,8,Anthony ,Grosse,TRUE,75,Ride on big wheel monster truck (Black) 1/12 scale,Black,1/12 scale,21,345,171,"Tailspin Toys (Ortley Beach, NJ)",Novelty Shop,Raymond Levesque,90179,9000032258,25653,Ortley Beach,New Jersey,United States,North America,Mideast,Americas,Northern America,1209
67695,DBA joke mug - SELECT caffeine FROM mug (White),5,13,15,65,9.75,42.5,74.75,7,Amy ,Trefl,TRUE,26,DBA joke mug - SELECT caffeine FROM mug (White),White,N/A,0.150000006,13,554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,90683,9000032259,15726,Hollandsburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,0
68305,"The Gu"" red shirt XML tag t-shirt (White) 4XL""",96,18,15,1728,259.2000122,960,1987.199951,13,Hudson ,Hollinworth,TRUE,85,"The Gu"" red shirt XML tag t-shirt (White) 4XL""",White,4XL,0.400000006,18,554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,90683,9000032260,15726,Hollandsburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,0
68305,"The Gu"" red shirt XML tag t-shirt (Black) XS""",96,18,15,1728,259.2000122,1056,1987.199951,13,Hudson ,Hollinworth,TRUE,91,"The Gu"" red shirt XML tag t-shirt (Black) XS""",Black,XS,0.25,18,554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,90683,9000032261,15726,Hollandsburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,0
68305,Dinosaur battery-powered slippers (Green) XL,10,32,15,320,48,235,368,13,Hudson ,Hollinworth,TRUE,121,Dinosaur battery-powered slippers (Green) XL,N/A,XL,0.400000006,32,554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,90683,9000032262,15726,Hollandsburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,0
67583,RC toy sedan car with remote control (Black) 1/50 scale,5,25,15,125,18.75,62.5,143.75,3,Hudson ,Onslow,TRUE,58,RC toy sedan car with remote control (Black) 1/50 scale,Black,1/50 scale,1.5,25,554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,90683,9000032263,15726,Hollandsburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,0
66771,USB missile launcher (Green),4,25,15,100,15,62,115,7,Amy ,Trefl,TRUE,1,USB missile launcher (Green),N/A,N/A,0.300000012,25,554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,90683,9000032264,15726,Hollandsburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,0
66771,RC toy sedan car with remote control (Green) 1/50 scale,3,25,15,75,11.25,37.5,86.25,7,Amy ,Trefl,TRUE,61,RC toy sedan car with remote control (Green) 1/50 scale,N/A,1/50 scale,1.5,25,554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,90683,9000032265,15726,Hollandsburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,0
66771,RC toy sedan car with remote control (Pink) 1/50 scale,3,25,15,75,11.25,37.5,86.25,7,Amy ,Trefl,TRUE,63,RC toy sedan car with remote control (Pink) 1/50 scale,N/A,1/50 scale,1.5,25,554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,90683,9000032266,15726,Hollandsburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,0
67583,Shipping carton (Brown) 500x310x310mm,150,2.549999952,15,382.5,57.38000107,217.5,439.8800049,3,Hudson ,Onslow,TRUE,178,Shipping carton (Brown) 500x310x310mm,N/A,500x310x310mm,0.400000006,2.549999952,554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,90683,9000032267,15726,Hollandsburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,0
67583,20 mm Double sided bubble wrap 20m,10,33,15,330,49.5,180,379.5,3,Hudson ,Onslow,TRUE,160,20 mm Double sided bubble wrap 20m,N/A,20m,6,33,554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,90683,9000032268,15726,Hollandsburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,0
67583,Black and orange this way up despatch tape 48mmx75m,192,3.700000048,15,710.4000244,106.5599976,384,816.960022,3,Hudson ,Onslow,TRUE,197,Black and orange this way up despatch tape 48mmx75m,N/A,48mmx75m,0.5,3.700000048,554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,90683,9000032269,15726,Hollandsburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,0
68305,Alien officer hoodie (Black) 3XL,2,35,15,70,10.5,36,80.5,13,Hudson ,Hollinworth,TRUE,104,Alien officer hoodie (Black) 3XL,Black,3XL,0.400000006,35,554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,90683,9000032270,15726,Hollandsburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,0
68305,Furry animal socks (Pink) S,12,5,15,60,9,42,69,13,Hudson ,Hollinworth,TRUE,138,Furry animal socks (Pink) S,N/A,S,0.100000001,5,554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,90683,9000032271,15726,Hollandsburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,0
67695,White chocolate moon rocks 250g,120,8.550000191,10,1026,102.5999985,456,1128.599976,7,Amy ,Trefl,TRUE,227,White chocolate moon rocks 250g,N/A,250g,0.25,8.550000191,554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,90683,9000032272,15726,Hollandsburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,0
67792,"The Gu"" red shirt XML tag t-shirt (White) M""",72,18,15,1296,194.3999939,792,1490.400024,6,Sophia ,Hinton,TRUE,80,"The Gu"" red shirt XML tag t-shirt (White) M""",White,M,0.349999994,18,551,"Wingtip Toys (Huntingburg, IN)",Novelty Shop,Parveen Haldar,90434,9000032273,16239,Huntingburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,6057
66839,Halloween skull mask (Gray) S,60,18,15,1080,162,180,1242,7,Amy ,Trefl,TRUE,146,Halloween skull mask (Gray) S,Gray,S,0.300000012,18,551,"Wingtip Toys (Huntingburg, IN)",Novelty Shop,Parveen Haldar,90434,9000032274,16239,Huntingburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,6057
67771,Furry gorilla with big eyes slippers (Black) L,10,32,15,320,48,240,368,20,Jack ,Potter,TRUE,132,Furry gorilla with big eyes slippers (Black) L,Black,L,0.349999994,32,551,"Wingtip Toys (Huntingburg, IN)",Novelty Shop,Parveen Haldar,90434,9000032275,16239,Huntingburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,6057
67771,3 kg Courier post bag (White) 300x190x95mm,250,0.660000026,15,165,24.75,75,189.75,20,Jack ,Potter,TRUE,188,3 kg Courier post bag (White) 300x190x95mm,N/A,300x190x95mm,0.100000001,0.660000026,551,"Wingtip Toys (Huntingburg, IN)",Novelty Shop,Parveen Haldar,90434,9000032276,16239,Huntingburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,6057
66839,Developer joke mug - fun was unexpected at this time (White),8,13,15,104,15.60000038,68,119.5999985,7,Amy ,Trefl,TRUE,34,Developer joke mug - fun was unexpected at this time (White),White,N/A,0.150000006,13,551,"Wingtip Toys (Huntingburg, IN)",Novelty Shop,Parveen Haldar,90434,9000032277,16239,Huntingburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,6057
66839,IT joke mug - that behavior is by design (Black),8,13,15,104,15.60000038,68,119.5999985,7,Amy ,Trefl,TRUE,55,IT joke mug - that behavior is by design (Black),Black,N/A,0.150000006,13,551,"Wingtip Toys (Huntingburg, IN)",Novelty Shop,Parveen Haldar,90434,9000032278,16239,Huntingburg,Indiana,United States,North America,Great Lakes,Americas,Northern America,6057
68184,Black and yellow heavy despatch tape 48mmx100m,192,4.099999905,15,787.2000122,118.0800018,326.3999939,905.2800293,13,Hudson ,Hollinworth,TRUE,200,Black and yellow heavy despatch tape 48mmx100m,N/A,48mmx100m,0.699999988,4.099999905,0,Unknown,N/A,N/A,N/A,9000032279,18141,La Paz,Indiana,United States,North America,Great Lakes,Americas,Northern America,561
68184,RC toy sedan car with remote control (Pink) 1/50 scale,1,25,15,25,3.75,12.5,28.75,13,Hudson ,Hollinworth,TRUE,63,RC toy sedan car with remote control (Pink) 1/50 scale,N/A,1/50 scale,1.5,25,0,Unknown,N/A,N/A,N/A,9000032280,18141,La Paz,Indiana,United States,North America,Great Lakes,Americas,Northern America,561
66739,"The Gu"" red shirt XML tag t-shirt (White) XXL""",120,18,15,2160,324,1260,2484,3,Hudson ,Onslow,TRUE,83,"The Gu"" red shirt XML tag t-shirt (White) XXL""",White,XXL,0.400000006,18,0,Unknown,N/A,N/A,N/A,9000032281,18141,La Paz,Indiana,United States,North America,Great Lakes,Americas,Northern America,561
68184,"The Gu"" red shirt XML tag t-shirt (Black) L""",24,18,15,432,64.80000305,264,496.7999878,13,Hudson ,Hollinworth,TRUE,94,"The Gu"" red shirt XML tag t-shirt (Black) L""",Black,L,0.349999994,18,0,Unknown,N/A,N/A,N/A,9000032282,18141,La Paz,Indiana,United States,North America,Great Lakes,Americas,Northern America,561
68184,Developer joke mug - when your hammer is C++ (Black),4,13,15,52,7.800000191,34,59.79999924,13,Hudson ,Hollinworth,TRUE,37,Developer joke mug - when your hammer is C++ (Black),Black,N/A,0.150000006,13,0,Unknown,N/A,N/A,N/A,9000032283,18141,La Paz,Indiana,United States,North America,Great Lakes,Americas,Northern America,561
66739,Black and yellow heavy despatch tape  48mmx75m,72,3.700000048,15,266.3999939,39.95999908,158.3999939,306.3599854,3,Hudson ,Onslow,TRUE,199,Black and yellow heavy despatch tape  48mmx75m,N/A,48mmx75m,0.5,3.700000048,0,Unknown,N/A,N/A,N/A,9000032284,18141,La Paz,Indiana,United States,North America,Great Lakes,Americas,Northern America,561
67227,Tape dispenser (Blue),50,32,15,1600,240,750,1840,3,Hudson ,Onslow,TRUE,205,Tape dispenser (Blue),N/A,N/A,1,32,479,"Wingtip Toys (Mier, IN)",Novelty Shop,Irma Kruze,90474,9000032285,22146,Mier,Indiana,United States,North America,Great Lakes,Americas,Northern America,78
67227,Air cushion film 200mmx100mm 325m,3,87,15,261,39.15000153,156,300.1499939,3,Hudson ,Onslow,TRUE,213,Air cushion film 200mmx100mm 325m,N/A,325m,5,87,479,"Wingtip Toys (Mier, IN)",Novelty Shop,Irma Kruze,90474,9000032286,22146,Mier,Indiana,United States,North America,Great Lakes,Americas,Northern America,78
67391,Ride on toy sedan car (Pink) 1/12 scale,5,230,15,1150,172.5,425,1322.5,8,Anthony ,Grosse,TRUE,72,Ride on toy sedan car (Pink) 1/12 scale,N/A,1/12 scale,15,230,479,"Wingtip Toys (Mier, IN)",Novelty Shop,Irma Kruze,90474,9000032287,22146,Mier,Indiana,United States,North America,Great Lakes,Americas,Northern America,78
67391,20 mm Anti static bubble wrap (Blue) 10m,30,29,15,870,130.5,510,1000.5,8,Anthony ,Grosse,TRUE,168,20 mm Anti static bubble wrap (Blue) 10m,Blue,10m,5,29,479,"Wingtip Toys (Mier, IN)",Novelty Shop,Irma Kruze,90474,9000032288,22146,Mier,Indiana,United States,North America,Great Lakes,Americas,Northern America,78
67391,DBA joke mug - it depends (Black),8,13,15,104,15.60000038,68,119.5999985,8,Anthony ,Grosse,TRUE,23,DBA joke mug - it depends (Black),Black,N/A,0.150000006,13,479,"Wingtip Toys (Mier, IN)",Novelty Shop,Irma Kruze,90474,9000032289,22146,Mier,Indiana,United States,North America,Great Lakes,Americas,Northern America,78
67227,"The Gu"" red shirt XML tag t-shirt (White) XL""",108,18,15,1944,291.6000061,1134,2235.600098,3,Hudson ,Onslow,TRUE,82,"The Gu"" red shirt XML tag t-shirt (White) XL""",White,XL,0.349999994,18,479,"Wingtip Toys (Mier, IN)",Novelty Shop,Irma Kruze,90474,9000032290,22146,Mier,Indiana,United States,North America,Great Lakes,Americas,Northern America,78
68031,Developer joke mug - when your hammer is C++ (White),1,13,15,13,1.950000048,8.5,14.94999981,6,Sophia ,Hinton,TRUE,36,Developer joke mug - when your hammer is C++ (White),White,N/A,0.150000006,13,450,"Wingtip Toys (Mount Summit, IN)",Novelty Shop,Constanza Laureano,90142,9000032291,23284,Mount Summit,Indiana,United States,North America,Great Lakes,Americas,Northern America,352
67453,Halloween skull mask (Gray) L,36,18,15,648,97.19999695,108,745.2000122,13,Hudson ,Hollinworth,TRUE,148,Halloween skull mask (Gray) L,Gray,L,0.300000012,18,450,"Wingtip Toys (Mount Summit, IN)",Novelty Shop,Constanza Laureano,90142,9000032292,23284,Mount Summit,Indiana,United States,North America,Great Lakes,Americas,Northern America,352
67453,USB food flash drive - sushi roll,2,32,15,64,9.600000381,40,73.59999847,13,Hudson ,Hollinworth,TRUE,4,USB food flash drive - sushi roll,N/A,N/A,0.050000001,32,450,"Wingtip Toys (Mount Summit, IN)",Novelty Shop,Constanza Laureano,90142,9000032293,23284,Mount Summit,Indiana,United States,North America,Great Lakes,Americas,Northern America,352
67453,Plush shark slippers (Gray) XL,8,32,15,256,38.40000153,188,294.3999939,13,Hudson ,Hollinworth,TRUE,129,Plush shark slippers (Gray) XL,Gray,XL,0.400000006,32,450,"Wingtip Toys (Mount Summit, IN)",Novelty Shop,Constanza Laureano,90142,9000032294,23284,Mount Summit,Indiana,United States,North America,Great Lakes,Americas,Northern America,352
68031,RC vintage American toy coupe with remote control (Red) 1/50 scale,5,30,15,150,22.5,75,172.5,6,Sophia ,Hinton,TRUE,64,RC vintage American toy coupe with remote control (Red) 1/50 scale,Red,1/50 scale,1.700000048,30,450,"Wingtip Toys (Mount Summit, IN)",Novelty Shop,Constanza Laureano,90142,9000032295,23284,Mount Summit,Indiana,United States,North America,Great Lakes,Americas,Northern America,352
68031,32 mm Double sided bubble wrap 50m,50,112,15,5600,840,2650,6440,6,Sophia ,Hinton,TRUE,164,32 mm Double sided bubble wrap 50m,N/A,50m,10,112,450,"Wingtip Toys (Mount Summit, IN)",Novelty Shop,Constanza Laureano,90142,9000032296,23284,Mount Summit,Indiana,United States,North America,Great Lakes,Americas,Northern America,352
67453,Packing knife with metal insert blade (Yellow) 9mm,10,1.889999986,15,18.89999962,2.839999914,9.899999619,21.73999977,13,Hudson ,Hollinworth,TRUE,209,Packing knife with metal insert blade (Yellow) 9mm,N/A,9mm,0.5,1.889999986,450,"Wingtip Toys (Mount Summit, IN)",Novelty Shop,Constanza Laureano,90142,9000032297,23284,Mount Summit,Indiana,United States,North America,Great Lakes,Americas,Northern America,352
66982,Express post box 5kg (White) 350x280x130mm,125,0.949999988,15,118.75,17.80999947,62.5,136.5599976,20,Jack ,Potter,TRUE,187,Express post box 5kg (White) 350x280x130mm,N/A,350x280x130mm,0.200000003,0.949999988,110,"Tailspin Toys (North Crows Nest, IN)",Novelty Shop,Dinara Saparkyzy,90792,9000032298,24583,North Crows Nest,Indiana,United States,North America,Great Lakes,Americas,Northern America,45
66982,Shipping carton (Brown) 413x285x187mm,175,1.049999952,15,183.75,27.55999947,87.5,211.3099976,20,Jack ,Potter,TRUE,177,Shipping carton (Brown) 413x285x187mm,N/A,413x285x187mm,0.300000012,1.049999952,110,"Tailspin Toys (North Crows Nest, IN)",Novelty Shop,Dinara Saparkyzy,90792,9000032299,24583,North Crows Nest,Indiana,United States,North America,Great Lakes,Americas,Northern America,45
68378,32 mm Double sided bubble wrap 10m,20,22,15,440,66,242,506,2,Kayla ,Woodcock,TRUE,162,32 mm Double sided bubble wrap 10m,N/A,10m,5,22,110,"Tailspin Toys (North Crows Nest, IN)",Novelty Shop,Dinara Saparkyzy,90792,9000032300,24583,North Crows Nest,Indiana,United States,North America,Great Lakes,Americas,Northern America,45
68131,RC toy sedan car with remote control (Black) 1/50 scale,10,25,15,250,37.5,125,287.5,13,Hudson ,Hollinworth,TRUE,58,RC toy sedan car with remote control (Black) 1/50 scale,Black,1/50 scale,1.5,25,542,"Wingtip Toys (Schererville, IN)",Novelty Shop,Prasert Supitayaporn,90457,9000032301,30790,Schererville,Indiana,United States,North America,Great Lakes,Americas,Northern America,29243
68187,Void fill 100 L bag (White) 100L,100,12.5,15,1250,187.5,650,1437.5,3,Hudson ,Onslow,TRUE,216,Void fill 100 L bag (White) 100L,N/A,100L,0.25,12.5,542,"Wingtip Toys (Schererville, IN)",Novelty Shop,Prasert Supitayaporn,90457,9000032302,30790,Schererville,Indiana,United States,North America,Great Lakes,Americas,Northern America,29243
67599,Black and orange fragile despatch tape 48mmx100m,144,4.099999905,15,590.4000244,88.55999756,259.2000122,678.960022,6,Sophia ,Hinton,TRUE,192,Black and orange fragile despatch tape 48mmx100m,N/A,48mmx100m,0.699999988,4.099999905,542,"Wingtip Toys (Schererville, IN)",Novelty Shop,Prasert Supitayaporn,90457,9000032303,30790,Schererville,Indiana,United States,North America,Great Lakes,Americas,Northern America,29243
68131,Furry animal socks (Pink) L,72,5,15,360,54,252,414,13,Hudson ,Hollinworth,TRUE,140,Furry animal socks (Pink) L,N/A,L,0.100000001,5,542,"Wingtip Toys (Schererville, IN)",Novelty Shop,Prasert Supitayaporn,90457,9000032304,30790,Schererville,Indiana,United States,North America,Great Lakes,Americas,Northern America,29243
68187,White chocolate snow balls 250g,168,8.550000191,10,1436.400024,143.6399994,638.4000244,1580.040039,3,Hudson ,Onslow,TRUE,226,White chocolate snow balls 250g,N/A,250g,0.25,8.550000191,542,"Wingtip Toys (Schererville, IN)",Novelty Shop,Prasert Supitayaporn,90457,9000032305,30790,Schererville,Indiana,United States,North America,Great Lakes,Americas,Northern America,29243
68131,Developer joke mug - old C developers never die (White),8,13,15,104,15.60000038,68,119.5999985,13,Hudson ,Hollinworth,TRUE,50,Developer joke mug - old C developers never die (White),White,N/A,0.150000006,13,542,"Wingtip Toys (Schererville, IN)",Novelty Shop,Prasert Supitayaporn,90457,9000032306,30790,Schererville,Indiana,United States,North America,Great Lakes,Americas,Northern America,29243
67599,Halloween skull mask (Gray) L,108,18,15,1944,291.6000061,324,2235.600098,6,Sophia ,Hinton,TRUE,148,Halloween skull mask (Gray) L,Gray,L,0.300000012,18,542,"Wingtip Toys (Schererville, IN)",Novelty Shop,Prasert Supitayaporn,90457,9000032307,30790,Schererville,Indiana,United States,North America,Great Lakes,Americas,Northern America,29243
68131,Furry gorilla with big eyes slippers (Black) S,4,32,15,128,19.20000076,96,147.1999969,13,Hudson ,Hollinworth,TRUE,130,Furry gorilla with big eyes slippers (Black) S,Black,S,0.349999994,32,542,"Wingtip Toys (Schererville, IN)",Novelty Shop,Prasert Supitayaporn,90457,9000032308,30790,Schererville,Indiana,United States,North America,Great Lakes,Americas,Northern America,29243
66837,Permanent marker blue 5mm nib (Blue) 5mm,36,2.700000048,15,97.19999695,14.57999992,36,111.7799988,16,Archer ,Lamble,TRUE,207,Permanent marker blue 5mm nib (Blue) 5mm,N/A,5mm,0.100000001,2.700000048,513,"Wingtip Toys (Straughn, IN)",Novelty Shop,Teodor Vlad,90771,9000032309,32993,Straughn,Indiana,United States,North America,Great Lakes,Americas,Northern America,222
68466,Pack of 12 action figures (variety),5,16,15,80,12,52.5,92,16,Archer ,Lamble,TRUE,150,Pack of 12 action figures (variety),N/A,N/A,0.25,16,513,"Wingtip Toys (Straughn, IN)",Novelty Shop,Teodor Vlad,90771,9000032310,32993,Straughn,Indiana,United States,North America,Great Lakes,Americas,Northern America,222
66837,Chocolate echidnas 250g,120,8.550000191,10,1026,102.5999985,456,1128.599976,16,Archer ,Lamble,TRUE,223,Chocolate echidnas 250g,N/A,250g,0.25,8.550000191,513,"Wingtip Toys (Straughn, IN)",Novelty Shop,Teodor Vlad,90771,9000032311,32993,Straughn,Indiana,United States,North America,Great Lakes,Americas,Northern America,222
68466,Developer joke mug - there are 10 types of people in the world (Black),3,13,15,39,5.849999905,25.5,44.84999847,16,Archer ,Lamble,TRUE,45,Developer joke mug - there are 10 types of people in the world (Black),Black,N/A,0.150000006,13,513,"Wingtip Toys (Straughn, IN)",Novelty Shop,Teodor Vlad,90771,9000032312,32993,Straughn,Indiana,United States,North America,Great Lakes,Americas,Northern America,222
66837,Ogre battery-powered slippers (Green) M,3,32,15,96,14.39999962,72,110.4000015,16,Archer ,Lamble,TRUE,123,Ogre battery-powered slippers (Green) M,N/A,M,0.349999994,32,513,"Wingtip Toys (Straughn, IN)",Novelty Shop,Teodor Vlad,90771,9000032313,32993,Straughn,Indiana,United States,North America,Great Lakes,Americas,Northern America,222
66837,RC toy sedan car with remote control (Red) 1/50 scale,3,25,15,75,11.25,37.5,86.25,16,Archer ,Lamble,TRUE,59,RC toy sedan car with remote control (Red) 1/50 scale,Red,1/50 scale,1.5,25,513,"Wingtip Toys (Straughn, IN)",Novelty Shop,Teodor Vlad,90771,9000032314,32993,Straughn,Indiana,United States,North America,Great Lakes,Americas,Northern America,222
68466,Air cushion film 200mmx100mm 325m,10,87,15,870,130.5,520,1000.5,16,Archer ,Lamble,TRUE,213,Air cushion film 200mmx100mm 325m,N/A,325m,5,87,513,"Wingtip Toys (Straughn, IN)",Novelty Shop,Teodor Vlad,90771,9000032315,32993,Straughn,Indiana,United States,North America,Great Lakes,Americas,Northern America,222
68466,Ride on vintage American toy coupe (Black) 1/12 scale,7,285,15,1995,299.25,910,2294.25,16,Archer ,Lamble,TRUE,74,Ride on vintage American toy coupe (Black) 1/12 scale,Black,1/12 scale,18,285,513,"Wingtip Toys (Straughn, IN)",Novelty Shop,Teodor Vlad,90771,9000032316,32993,Straughn,Indiana,United States,North America,Great Lakes,Americas,Northern America,222
67621,Packing knife with metal insert blade (Yellow) 18mm,30,2.400000095,15,72,10.80000019,36,82.80000305,16,Archer ,Lamble,TRUE,210,Packing knife with metal insert blade (Yellow) 18mm,N/A,18mm,0.5,2.400000095,513,"Wingtip Toys (Straughn, IN)",Novelty Shop,Teodor Vlad,90771,9000032317,32993,Straughn,Indiana,United States,North America,Great Lakes,Americas,Northern America,222
67621,Permanent marker red 5mm nib (Red) 5mm,120,2.700000048,15,324,48.59999847,120,372.6000061,16,Archer ,Lamble,TRUE,208,Permanent marker red 5mm nib (Red) 5mm,N/A,5mm,0.100000001,2.700000048,513,"Wingtip Toys (Straughn, IN)",Novelty Shop,Teodor Vlad,90771,9000032318,32993,Straughn,Indiana,United States,North America,Great Lakes,Americas,Northern America,222
68510,20 mm Anti static bubble wrap (Blue) 20m,50,45,15,2250,337.5,1200,2587.5,7,Amy ,Trefl,TRUE,169,20 mm Anti static bubble wrap (Blue) 20m,Blue,20m,6,45,0,Unknown,N/A,N/A,N/A,9000032319,33446,Switz City,Indiana,United States,North America,Great Lakes,Americas,Northern America,293
68510,Clear packaging tape 48mmx75m,208,2.900000095,15,603.2000122,90.48000336,249.6000061,693.6799927,7,Amy ,Trefl,TRUE,189,Clear packaging tape 48mmx75m,N/A,48mmx75m,0.5,2.900000095,0,Unknown,N/A,N/A,N/A,9000032320,33446,Switz City,Indiana,United States,North America,Great Lakes,Americas,Northern America,293
67178,Animal with big feet slippers (Brown) XL,9,32,15,288,43.20000076,211.5,331.2000122,15,Taj ,Shand,TRUE,137,Animal with big feet slippers (Brown) XL,N/A,XL,0.400000006,32,0,Unknown,N/A,N/A,N/A,9000032321,7525,Coosa,Georgia,United States,North America,Southeast,Americas,Northern America,0
67178,Tape dispenser (Blue),20,32,15,640,96,300,736,15,Taj ,Shand,TRUE,205,Tape dispenser (Blue),N/A,N/A,1,32,0,Unknown,N/A,N/A,N/A,9000032322,7525,Coosa,Georgia,United States,North America,Southeast,Americas,Northern America,0
